node ,  Permeability (m**2) in X ,  Permeability (m**2) in Y ,  Permeability (m**2) in Z ,  Porosity ,  Rock bulk density (kg/m**3) ,  Rock specific heat (MJ/kg*K) ,  Capillary pressure (MPa)
0000001319,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001320,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001321,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001322,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001323,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001324,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001325,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001326,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001327,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001328,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001329,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001330,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001331,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
