node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Hydraulic Head (m)
0000000384, 250.000000, 900.000000, 200.000000, 0.146761996, 204.777238
0000000385, 300.000000, 900.000000, 200.000000, 0.148378791, 204.942411
0000000386, 350.000000, 900.000000, 200.000000, 0.148817257, 204.987205
0000000387, 400.000000, 900.000000, 200.000000, 0.148101576, 204.914091
0000000388, 450.000000, 900.000000, 200.000000, 0.146387986, 204.739029
0000000389, 500.000000, 900.000000, 200.000000, 0.143899846, 204.484839
0000000390, 550.000000, 900.000000, 200.000000, 0.140871684, 204.175480
0000000391, 600.000000, 900.000000, 200.000000, 0.137514341, 203.832491
0000000392, 650.000000, 900.000000, 200.000000, 0.134000531, 203.473518
0000000393, 700.000000, 900.000000, 200.000000, 0.130465241, 203.112350
0000000394, 750.000000, 900.000000, 200.000000, 0.127015965, 202.759970
0000000395, 800.000000, 900.000000, 200.000000, 0.123750877, 202.426406
0000000396, 850.000000, 900.000000, 200.000000, 0.120786227, 202.123536
0000000397, 900.000000, 900.000000, 200.000000, 0.118294637, 201.868993
0000000398, 950.000000, 900.000000, 200.000000, 0.116544412, 201.690189
0000000399, 1000.00000, 900.000000, 200.000000, 0.115884106, 201.622731
0000000400, 0.00000000, 950.000000, 200.000000, 0.130263889, 203.091780
0000000401, 50.0000000, 950.000000, 200.000000, 0.131148720, 203.182175
0000000402, 100.000000, 950.000000, 200.000000, 0.133356774, 203.407752
0000000403, 150.000000, 950.000000, 200.000000, 0.136144444, 203.692542
0000000404, 200.000000, 950.000000, 200.000000, 0.138864776, 203.970453
0000000405, 250.000000, 950.000000, 200.000000, 0.141057118, 204.194424
0000000406, 300.000000, 950.000000, 200.000000, 0.142435991, 204.335291
0000000407, 350.000000, 950.000000, 200.000000, 0.142870664, 204.379697
0000000408, 400.000000, 950.000000, 200.000000, 0.142363436, 204.327878
0000000409, 450.000000, 950.000000, 200.000000, 0.141016492, 204.190274
0000000410, 500.000000, 950.000000, 200.000000, 0.138990515, 203.983298
0000000411, 550.000000, 950.000000, 200.000000, 0.136466037, 203.725396
0000000412, 600.000000, 950.000000, 200.000000, 0.133615700, 203.434204
0000000413, 650.000000, 950.000000, 200.000000, 0.130589595, 203.125055
0000000414, 700.000000, 950.000000, 200.000000, 0.127512074, 202.810653
0000000415, 750.000000, 950.000000, 200.000000, 0.124487579, 202.501668
0000000416, 800.000000, 950.000000, 200.000000, 0.121614315, 202.208134
0000000417, 850.000000, 950.000000, 200.000000, 0.119006365, 201.941704
0000000418, 900.000000, 950.000000, 200.000000, 0.116824190, 201.718771
0000000419, 950.000000, 950.000000, 200.000000, 0.115303221, 201.563388
0000000420, 1000.00000, 950.000000, 200.000000, 0.114734657, 201.505303
0000000421, 0.00000000, 1000.00000, 200.000000, 0.129050446, 202.967814
0000000422, 50.0000000, 1000.00000, 200.000000, 0.129849648, 203.049461
0000000423, 100.000000, 1000.00000, 200.000000, 0.131861278, 203.254971
0000000424, 150.000000, 1000.00000, 200.000000, 0.134417423, 203.516108
0000000425, 200.000000, 1000.00000, 200.000000, 0.136924288, 203.772211
0000000426, 250.000000, 1000.00000, 200.000000, 0.138955482, 203.979719
0000000427, 300.000000, 1000.00000, 200.000000, 0.140246247, 204.111585
0000000428, 350.000000, 1000.00000, 200.000000, 0.140672965, 204.155179
0000000429, 400.000000, 1000.00000, 200.000000, 0.140231073, 204.110035
0000000430, 450.000000, 1000.00000, 200.000000, 0.139006035, 203.984884
0000000431, 500.000000, 1000.00000, 200.000000, 0.137138477, 203.794093
0000000432, 550.000000, 1000.00000, 200.000000, 0.134790836, 203.554256
0000000433, 600.000000, 1000.00000, 200.000000, 0.132122238, 203.281630
0000000434, 650.000000, 1000.00000, 200.000000, 0.129274190, 202.990672
0000000435, 700.000000, 1000.00000, 200.000000, 0.126366534, 202.693624
0000000436, 750.000000, 1000.00000, 200.000000, 0.123502009, 202.400982
0000000437, 800.000000, 1000.00000, 200.000000, 0.120778480, 202.122744
0000000438, 850.000000, 1000.00000, 200.000000, 0.118309167, 201.870477
0000000439, 900.000000, 1000.00000, 200.000000, 0.116250023, 201.660114
0000000440, 950.000000, 1000.00000, 200.000000, 0.114823179, 201.514346
0000000441, 1000.00000, 1000.00000, 200.000000, 0.114293941, 201.460279
0000000442, 0.00000000, 0.00000000, 186.666670, 0.259419124, 202.953040
0000000443, 50.0000000, 0.00000000, 186.666670, 0.260225908, 203.035461
0000000444, 100.000000, 0.00000000, 186.666670, 0.262247161, 203.241954
0000000445, 150.000000, 0.00000000, 186.666670, 0.264807762, 203.503547
0000000446, 200.000000, 0.00000000, 186.666670, 0.267314428, 203.759630
0000000447, 250.000000, 0.00000000, 186.666670, 0.269343403, 203.966911
0000000448, 300.000000, 0.00000000, 186.666670, 0.270632129, 204.098568
0000000449, 350.000000, 0.00000000, 186.666670, 0.271058296, 204.142106
0000000450, 400.000000, 0.00000000, 186.666670, 0.270617905, 204.097115
0000000451, 450.000000, 0.00000000, 186.666670, 0.269396465, 203.972332
0000000452, 500.000000, 0.00000000, 186.666670, 0.267534345, 203.782097
0000000453, 550.000000, 0.00000000, 186.666670, 0.265193593, 203.542964
0000000454, 600.000000, 0.00000000, 186.666670, 0.262532890, 203.271144
0000000455, 650.000000, 0.00000000, 186.666670, 0.259693284, 202.981048
0000000456, 700.000000, 0.00000000, 186.666670, 0.256794140, 202.684870
0000000457, 750.000000, 0.00000000, 186.666670, 0.253937629, 202.393046
0000000458, 800.000000, 0.00000000, 186.666670, 0.251220856, 202.115499
0000000459, 850.000000, 0.00000000, 186.666670, 0.248756018, 201.863689
0000000460, 900.000000, 0.00000000, 186.666670, 0.246697922, 201.653433
0000000461, 950.000000, 0.00000000, 186.666670, 0.245268515, 201.507404
0000000462, 1000.00000, 0.00000000, 186.666670, 0.244736412, 201.453044
0000000463, 0.00000000, 50.0000000, 186.666670, 0.260637428, 203.077503
0000000464, 50.0000000, 50.0000000, 186.666670, 0.261533587, 203.169055
0000000465, 100.000000, 50.0000000, 186.666670, 0.263756833, 203.396183
0000000466, 150.000000, 50.0000000, 186.666670, 0.266553478, 203.681890
0000000467, 200.000000, 50.0000000, 186.666670, 0.269276753, 203.960102
0000000468, 250.000000, 50.0000000, 186.666670, 0.271468921, 204.184056
0000000469, 300.000000, 50.0000000, 186.666670, 0.272846940, 204.324835
0000000470, 350.000000, 50.0000000, 186.666670, 0.273281531, 204.369233
0000000471, 400.000000, 50.0000000, 186.666670, 0.272775649, 204.317552
0000000472, 450.000000, 50.0000000, 186.666670, 0.271431618, 204.180245
0000000473, 500.000000, 50.0000000, 186.666670, 0.269409969, 203.973712
0000000474, 550.000000, 50.0000000, 186.666670, 0.266890946, 203.716366
0000000475, 600.000000, 50.0000000, 186.666670, 0.264046840, 203.425811
0000000476, 650.000000, 50.0000000, 186.666670, 0.261027368, 203.117339
0000000477, 700.000000, 50.0000000, 186.666670, 0.257956457, 202.803613
0000000478, 750.000000, 50.0000000, 186.666670, 0.254938007, 202.495246
0000000479, 800.000000, 50.0000000, 186.666670, 0.252069440, 202.202191
0000000480, 850.000000, 50.0000000, 186.666670, 0.249463709, 201.935988
0000000481, 900.000000, 50.0000000, 186.666670, 0.247279988, 201.712897
0000000482, 950.000000, 50.0000000, 186.666670, 0.245753643, 201.556965
0000000483, 1000.00000, 50.0000000, 186.666670, 0.245180436, 201.498405
0000000484, 0.00000000, 100.000000, 186.666670, 0.263971924, 203.418157
0000000485, 50.0000000, 100.000000, 186.666670, 0.265086034, 203.531975
0000000486, 100.000000, 100.000000, 186.666670, 0.267827330, 203.812028
0000000487, 150.000000, 100.000000, 186.666670, 0.271252480, 204.161944
0000000488, 200.000000, 100.000000, 186.666670, 0.274567170, 204.500575
0000000489, 250.000000, 100.000000, 186.666670, 0.277209145, 204.770481
0000000490, 300.000000, 100.000000, 186.666670, 0.278827074, 204.935770
0000000491, 350.000000, 100.000000, 186.666670, 0.279266278, 204.980639
0000000492, 400.000000, 100.000000, 186.666670, 0.278551795, 204.907647
0000000493, 450.000000, 100.000000, 186.666670, 0.276840162, 204.732785
0000000494, 500.000000, 100.000000, 186.666670, 0.274354744, 204.478873
0000000495, 550.000000, 100.000000, 186.666670, 0.271329930, 204.169856
0000000496, 600.000000, 100.000000, 186.666670, 0.267976350, 203.827252
0000000497, 650.000000, 100.000000, 186.666670, 0.264466459, 203.468679
0000000498, 700.000000, 100.000000, 186.666670, 0.260934901, 203.107893
0000000499, 750.000000, 100.000000, 186.666670, 0.257488651, 202.755821
0000000500, 800.000000, 100.000000, 186.666670, 0.254225024, 202.422407
0000000501, 850.000000, 100.000000, 186.666670, 0.251258947, 202.119390
0000000502, 900.000000, 100.000000, 186.666670, 0.248761533, 201.864253
0000000503, 950.000000, 100.000000, 186.666670, 0.247001354, 201.684432
0000000504, 1000.00000, 100.000000, 186.666670, 0.246333683, 201.616222
0000000505, 0.00000000, 150.000000, 186.666670, 0.268903841, 203.922005
0000000506, 50.0000000, 150.000000, 186.666670, 0.270320192, 204.066701
0000000507, 100.000000, 150.000000, 186.666670, 0.273808460, 204.423065
0000000508, 150.000000, 150.000000, 186.666670, 0.278175680, 204.869223
0000000509, 200.000000, 150.000000, 186.666670, 0.282405598, 205.301354
0000000510, 250.000000, 150.000000, 186.666670, 0.285753117, 205.643339
0000000511, 300.000000, 150.000000, 186.666670, 0.287730056, 205.845305
0000000512, 350.000000, 150.000000, 186.666670, 0.288124547, 205.885606
0000000513, 400.000000, 150.000000, 186.666670, 0.287008411, 205.771581
0000000514, 450.000000, 150.000000, 186.666670, 0.284648743, 205.530516
0000000515, 500.000000, 150.000000, 186.666670, 0.281387382, 205.197332
0000000516, 550.000000, 150.000000, 186.666670, 0.277551609, 204.805467
0000000517, 600.000000, 150.000000, 186.666670, 0.273410807, 204.382440
0000000518, 650.000000, 150.000000, 186.666670, 0.269167260, 203.948916
0000000519, 700.000000, 150.000000, 186.666670, 0.264965859, 203.519698
0000000520, 750.000000, 150.000000, 186.666670, 0.260913082, 203.105664
0000000521, 800.000000, 150.000000, 186.666670, 0.257102536, 202.716376
0000000522, 850.000000, 150.000000, 186.666670, 0.253649762, 202.363638
0000000523, 900.000000, 150.000000, 186.666670, 0.250740424, 202.066418
0000000524, 950.000000, 150.000000, 186.666670, 0.248683041, 201.856234
0000000525, 1000.00000, 150.000000, 186.666670, 0.247899445, 201.776181
0000000526, 0.00000000, 200.000000, 186.666670, 0.274984103, 204.543169
0000000527, 50.0000000, 200.000000, 186.666670, 0.276776189, 204.726250
0000000528, 100.000000, 200.000000, 186.666670, 0.281224208, 205.180663
0000000529, 150.000000, 200.000000, 186.666670, 0.286853577, 205.755763
0000000530, 200.000000, 200.000000, 186.666670, 0.292361611, 206.318467
0000000531, 250.000000, 200.000000, 186.666670, 0.296718625, 206.763583
0000000532, 300.000000, 200.000000, 186.666670, 0.299180715, 207.015112
0000000533, 350.000000, 200.000000, 186.666670, 0.299412582, 207.038800
0000000534, 400.000000, 200.000000, 186.666670, 0.297590975, 206.852703
0000000535, 450.000000, 200.000000, 186.666670, 0.294201539, 206.506436
0000000536, 500.000000, 200.000000, 186.666670, 0.289790584, 206.055810
0000000537, 550.000000, 200.000000, 186.666670, 0.284822610, 205.548278
0000000538, 600.000000, 200.000000, 186.666670, 0.279638062, 205.018621
0000000539, 650.000000, 200.000000, 186.666670, 0.274464399, 204.490076
0000000540, 700.000000, 200.000000, 186.666670, 0.269446052, 203.977398
0000000541, 750.000000, 200.000000, 186.666670, 0.264678137, 203.490304
0000000542, 800.000000, 200.000000, 186.666670, 0.260242038, 203.037109
0000000543, 850.000000, 200.000000, 186.666670, 0.256248385, 202.629115
0000000544, 900.000000, 200.000000, 186.666670, 0.252894198, 202.286449
0000000545, 950.000000, 200.000000, 186.666670, 0.250524768, 202.044386
0000000546, 1000.00000, 200.000000, 186.666670, 0.249622402, 201.952200
0000000547, 0.00000000, 250.000000, 186.666670, 0.281836415, 205.243206
0000000548, 50.0000000, 250.000000, 186.666670, 0.284088881, 205.473320
0000000549, 100.000000, 250.000000, 186.666670, 0.289752848, 206.051954
0000000550, 150.000000, 250.000000, 186.666670, 0.297064214, 206.798889
0000000551, 200.000000, 250.000000, 186.666670, 0.304378520, 207.546123
0000000552, 250.000000, 250.000000, 186.666670, 0.310233296, 208.144251
0000000553, 300.000000, 250.000000, 186.666670, 0.313389811, 208.466723
0000000554, 350.000000, 250.000000, 186.666670, 0.313219857, 208.449361
0000000555, 400.000000, 250.000000, 186.666670, 0.310167868, 208.137567
0000000556, 450.000000, 250.000000, 186.666670, 0.305169195, 207.626899
0000000557, 500.000000, 250.000000, 186.666670, 0.299112665, 207.008160
0000000558, 550.000000, 250.000000, 186.666670, 0.292642293, 206.347142
0000000559, 600.000000, 250.000000, 186.666670, 0.286160302, 205.684937
0000000560, 650.000000, 250.000000, 186.666670, 0.279893100, 205.044676
0000000561, 700.000000, 250.000000, 186.666670, 0.273958556, 204.438398
0000000562, 750.000000, 250.000000, 186.666670, 0.268420126, 203.872589
0000000563, 800.000000, 250.000000, 186.666670, 0.263332894, 203.352873
0000000564, 850.000000, 250.000000, 186.666670, 0.258793113, 202.889086
0000000565, 900.000000, 250.000000, 186.666670, 0.255001798, 202.501763
0000000566, 950.000000, 250.000000, 186.666670, 0.252332789, 202.229095
0000000567, 1000.00000, 250.000000, 186.666670, 0.251318307, 202.125455
0000000568, 0.00000000, 300.000000, 186.666670, 0.289058167, 205.980985
0000000569, 50.0000000, 300.000000, 186.666670, 0.291871992, 206.268448
0000000570, 100.000000, 300.000000, 186.666670, 0.299077693, 207.004587
0000000571, 150.000000, 300.000000, 186.666670, 0.308666106, 207.984146
0000000572, 200.000000, 300.000000, 186.666670, 0.318641591, 209.003249
0000000573, 250.000000, 300.000000, 186.666670, 0.326906143, 209.847561
0000000574, 300.000000, 300.000000, 186.666670, 0.331213607, 210.287615
0000000575, 350.000000, 300.000000, 186.666670, 0.330135698, 210.177495
0000000576, 400.000000, 300.000000, 186.666670, 0.324887668, 209.641352
0000000577, 450.000000, 300.000000, 186.666670, 0.317362829, 208.872609
0000000578, 500.000000, 300.000000, 186.666670, 0.308989945, 208.017230
0000000579, 550.000000, 300.000000, 186.666670, 0.300593235, 207.159416
0000000580, 600.000000, 300.000000, 186.666670, 0.292573374, 206.340101
0000000581, 650.000000, 300.000000, 186.666670, 0.285091764, 205.575775
0000000582, 700.000000, 300.000000, 186.666670, 0.278192863, 204.870978
0000000583, 750.000000, 300.000000, 186.666670, 0.271878355, 204.225884
0000000584, 800.000000, 300.000000, 186.666670, 0.266158713, 203.641561
0000000585, 850.000000, 300.000000, 186.666670, 0.261104316, 203.125200
0000000586, 900.000000, 300.000000, 186.666670, 0.256911229, 202.696832
0000000587, 950.000000, 300.000000, 186.666670, 0.253972100, 202.396568
0000000588, 1000.00000, 300.000000, 186.666670, 0.252857742, 202.282724
0000000589, 0.00000000, 350.000000, 186.666670, 0.296109908, 206.701396
0000000590, 50.0000000, 350.000000, 186.666670, 0.299585217, 207.056436
0000000591, 100.000000, 350.000000, 186.666670, 0.308695985, 207.987199
0000000592, 150.000000, 350.000000, 186.666670, 0.321347067, 209.279642
0000000593, 200.000000, 350.000000, 186.666670, 0.335345072, 210.709688
0000000594, 250.000000, 350.000000, 186.666670, 0.347789611, 211.981031
0000000595, 300.000000, 350.000000, 186.666670, 0.354366517, 212.652932
0000000596, 350.000000, 350.000000, 186.666670, 0.351205073, 212.329957
0000000597, 400.000000, 350.000000, 186.666670, 0.341933162, 211.382732
0000000598, 450.000000, 350.000000, 186.666670, 0.330462839, 210.210916
0000000599, 500.000000, 350.000000, 186.666670, 0.318930669, 209.032781
0000000600, 550.000000, 350.000000, 186.666670, 0.308186658, 207.935165
0000000601, 600.000000, 350.000000, 186.666670, 0.298456617, 206.941138
0000000602, 650.000000, 350.000000, 186.666670, 0.289719491, 206.048547
0000000603, 700.000000, 350.000000, 186.666670, 0.281879406, 205.247598
0000000604, 750.000000, 350.000000, 186.666670, 0.274841132, 204.528563
0000000605, 800.000000, 350.000000, 186.666670, 0.268552548, 203.886117
0000000606, 850.000000, 350.000000, 186.666670, 0.263048174, 203.323786
0000000607, 900.000000, 350.000000, 186.666670, 0.258511442, 202.860310
0000000608, 950.000000, 350.000000, 186.666670, 0.255344883, 202.536812
0000000609, 1000.00000, 350.000000, 186.666670, 0.254147186, 202.414455
0000000610, 0.00000000, 400.000000, 186.666670, 0.302242653, 207.327922
0000000611, 50.0000000, 400.000000, 186.666670, 0.306425502, 207.755245
0000000612, 100.000000, 400.000000, 186.666670, 0.317693083, 208.906349
0000000613, 150.000000, 400.000000, 186.666670, 0.334199801, 210.592686
0000000614, 200.000000, 400.000000, 186.666670, 0.354091772, 212.624864
0000000615, 250.000000, 400.000000, 186.666670, 0.373944849, 214.653068
0000000616, 300.000000, 400.000000, 186.666670, 0.385583798, 215.842112
0000000617, 350.000000, 400.000000, 186.666670, 0.377488951, 215.015136
0000000618, 400.000000, 400.000000, 186.666670, 0.360910957, 213.321517
0000000619, 450.000000, 400.000000, 186.666670, 0.343579793, 211.550953
0000000620, 500.000000, 400.000000, 186.666670, 0.328072107, 209.966677
0000000621, 550.000000, 400.000000, 186.666670, 0.314741710, 208.604834
0000000622, 600.000000, 400.000000, 186.666670, 0.303311341, 207.437100
0000000623, 650.000000, 400.000000, 186.666670, 0.293419232, 206.426515
0000000624, 700.000000, 400.000000, 186.666670, 0.284762231, 205.542109
